# 各周期危险性曲线
周期(s), 谱加速度(cm/s^2), 年超越概率
3.000, 3.540056e+01, 6.823529e-04
3.000, 3.516734e+01, 6.941176e-04
3.000, 3.494248e+01, 7.058824e-04
3.000, 3.488287e+01, 7.176471e-04
3.000, 3.478480e+01, 7.294118e-04
3.000, 3.408552e+01, 7.411765e-04
3.000, 3.395931e+01, 7.529412e-04
3.000, 3.372047e+01, 7.647059e-04
3.000, 3.367739e+01, 7.764706e-04
3.000, 3.365045e+01, 7.882353e-04
3.000, 3.264691e+01, 8.000000e-04
3.000, 3.246239e+01, 8.117647e-04
3.000, 3.225275e+01, 8.235294e-04
3.000, 3.185278e+01, 8.352941e-04
3.000, 3.148470e+01, 8.470588e-04
3.000, 3.079402e+01, 8.588235e-04
3.000, 3.053039e+01, 8.705882e-04
3.000, 3.027560e+01, 8.823529e-04
3.000, 2.926792e+01, 8.941176e-04
3.000, 2.913717e+01, 9.058824e-04
3.000, 2.886282e+01, 9.176471e-04
3.000, 2.803997e+01, 9.294118e-04
3.000, 2.800039e+01, 9.411765e-04
3.000, 2.765854e+01, 9.529412e-04
3.000, 2.764344e+01, 9.647059e-04
3.000, 2.715752e+01, 9.764706e-04
3.000, 2.691230e+01, 9.882353e-04
3.000, 2.677870e+01, 1.000000e-03
3.000, 2.600761e+01, 1.011765e-03
3.000, 2.586461e+01, 1.023529e-03
3.000, 2.537569e+01, 1.035294e-03
3.000, 2.511567e+01, 1.047059e-03
3.000, 2.498764e+01, 1.058824e-03
3.000, 2.450142e+01, 1.070588e-03
3.000, 2.434551e+01, 1.082353e-03
3.000, 2.417449e+01, 1.094118e-03
3.000, 2.365271e+01, 1.105882e-03
3.000, 2.290779e+01, 1.117647e-03
3.000, 2.284389e+01, 1.129412e-03
3.000, 2.169095e+01, 1.141176e-03
3.000, 2.165521e+01, 1.152941e-03
3.000, 2.135151e+01, 1.164706e-03
3.000, 2.093707e+01, 1.176471e-03
3.000, 2.058126e+01, 1.188235e-03
3.000, 2.050679e+01, 1.200000e-03
3.000, 2.012296e+01, 1.211765e-03
3.000, 1.988415e+01, 1.223529e-03
3.000, 1.935617e+01, 1.235294e-03
3.000, 1.922155e+01, 1.247059e-03
3.000, 1.894213e+01, 1.258824e-03
3.000, 1.850017e+01, 1.270588e-03
3.000, 1.837628e+01, 1.282353e-03
3.000, 1.802778e+01, 1.294118e-03
3.000, 1.761052e+01, 1.305882e-03
3.000, 1.726458e+01, 1.317647e-03
3.000, 1.724701e+01, 1.329412e-03
3.000, 1.663133e+01, 1.341176e-03
3.000, 1.615503e+01, 1.352941e-03
3.000, 1.614037e+01, 1.364706e-03
3.000, 1.607691e+01, 1.376471e-03
3.000, 1.603496e+01, 1.388235e-03
3.000, 1.582838e+01, 1.400000e-03
3.000, 1.572736e+01, 1.411765e-03
3.000, 1.525483e+01, 1.423529e-03
3.000, 1.520315e+01, 1.435294e-03
3.000, 1.507590e+01, 1.447059e-03
3.000, 1.496099e+01, 1.458824e-03
3.000, 1.473714e+01, 1.470588e-03
3.000, 1.445352e+01, 1.482353e-03
3.000, 1.429573e+01, 1.494118e-03
3.000, 1.383048e+01, 1.505882e-03
3.000, 1.350695e+01, 1.517647e-03
3.000, 1.348329e+01, 1.529412e-03
3.000, 1.321171e+01, 1.541176e-03
3.000, 1.311019e+01, 1.552941e-03
3.000, 1.302367e+01, 1.564706e-03
3.000, 1.282515e+01, 1.576471e-03
3.000, 1.274529e+01, 1.588235e-03
3.000, 1.273622e+01, 1.600000e-03
3.000, 1.243818e+01, 1.611765e-03
3.000, 1.242993e+01, 1.623529e-03
3.000, 1.197000e+01, 1.635294e-03
3.000, 1.143616e+01, 1.647059e-03
3.000, 1.113006e+01, 1.658824e-03
3.000, 1.084738e+01, 1.670588e-03
3.000, 1.015630e+01, 1.682353e-03
3.000, 9.842278e+00, 1.694118e-03
3.000, 9.803575e+00, 1.705882e-03
3.000, 9.780622e+00, 1.717647e-03
3.000, 9.779745e+00, 1.729412e-03
3.000, 9.489456e+00, 1.741176e-03
3.000, 9.149296e+00, 1.752941e-03
3.000, 8.984542e+00, 1.764706e-03
3.000, 8.913667e+00, 1.776471e-03
3.000, 8.850888e+00, 1.788235e-03
3.000, 8.769802e+00, 1.800000e-03
3.000, 8.606114e+00, 1.811765e-03
3.000, 8.599855e+00, 1.823529e-03
3.000, 8.495882e+00, 1.835294e-03
3.000, 8.242172e+00, 1.847059e-03
3.000, 8.240504e+00, 1.858824e-03
3.000, 8.085572e+00, 1.870588e-03
3.000, 7.736429e+00, 1.882353e-03
3.000, 7.143165e+00, 1.894118e-03
3.000, 6.959106e+00, 1.905882e-03
3.000, 6.945363e+00, 1.917647e-03
3.000, 6.311704e+00, 1.929412e-03
3.000, 6.258471e+00, 1.941176e-03
3.000, 6.226932e+00, 1.952941e-03
3.000, 5.957148e+00, 1.964706e-03
3.000, 5.322334e+00, 1.976471e-03
3.000, 3.277754e+00, 1.988235e-03
4.000, 9.129016e+02, 1.176471e-05
4.000, 3.498279e+02, 2.352941e-05
4.000, 2.373683e+02, 3.529412e-05
4.000, 2.318539e+02, 4.705882e-05
4.000, 2.240277e+02, 5.882353e-05
4.000, 1.619703e+02, 7.058824e-05
4.000, 1.570138e+02, 8.235294e-05
4.000, 1.533232e+02, 9.411765e-05
4.000, 1.516011e+02, 1.058824e-04
4.000, 1.444189e+02, 1.176471e-04
4.000, 1.423060e+02, 1.294118e-04
4.000, 1.356297e+02, 1.411765e-04
4.000, 1.261168e+02, 1.529412e-04
4.000, 1.228964e+02, 1.647059e-04
4.000, 1.136808e+02, 1.764706e-04
4.000, 1.076623e+02, 1.882353e-04
4.000, 1.045187e+02, 2.000000e-04
4.000, 9.930991e+01, 2.117647e-04
4.000, 9.164845e+01, 2.235294e-04
4.000, 9.120330e+01, 2.352941e-04
4.000, 8.947573e+01, 2.470588e-04
4.000, 8.740602e+01, 2.588235e-04
4.000, 7.391275e+01, 2.705882e-04
4.000, 7.268106e+01, 2.823529e-04
4.000, 7.145858e+01, 2.941176e-04
4.000, 7.000831e+01, 3.058824e-04
4.000, 6.832919e+01, 3.176471e-04
4.000, 6.726615e+01, 3.294118e-04
4.000, 6.677358e+01, 3.411765e-04
4.000, 6.349256e+01, 3.529412e-04
4.000, 6.268884e+01, 3.647059e-04
4.000, 6.162724e+01, 3.764706e-04
4.000, 5.719722e+01, 3.882353e-04
4.000, 5.551141e+01, 4.000000e-04
4.000, 5.380437e+01, 4.117647e-04
4.000, 5.130792e+01, 4.235294e-04
4.000, 5.025897e+01, 4.352941e-04
4.000, 4.988895e+01, 4.470588e-04
4.000, 4.980296e+01, 4.588235e-04
4.000, 4.965215e+01, 4.705882e-04
4.000, 4.846232e+01, 4.823529e-04
4.000, 4.812996e+01, 4.941176e-04
4.000, 4.796856e+01, 5.058824e-04
4.000, 4.664638e+01, 5.176471e-04
4.000, 4.603075e+01, 5.294118e-04
4.000, 4.586403e+01, 5.411765e-04
4.000, 4.302588e+01, 5.529412e-04
4.000, 4.268104e+01, 5.647059e-04
4.000, 4.267948e+01, 5.764706e-04
4.000, 4.242813e+01, 5.882353e-04
4.000, 4.217743e+01, 6.000000e-04
4.000, 4.129699e+01, 6.117647e-04
4.000, 4.020172e+01, 6.235294e-04
4.000, 4.000210e+01, 6.352941e-04
4.000, 3.916932e+01, 6.470588e-04
4.000, 3.765113e+01, 6.588235e-04
4.000, 3.708992e+01, 6.705882e-04
4.000, 3.650149e+01, 6.823529e-04
4.000, 3.618116e+01, 6.941176e-04
4.000, 3.423586e+01, 7.058824e-04
4.000, 3.412534e+01, 7.176471e-04
4.000, 3.387327e+01, 7.294118e-04
4.000, 3.362809e+01, 7.411765e-04
4.000, 3.295282e+01, 7.529412e-04
4.000, 3.294424e+01, 7.647059e-04
4.000, 3.247784e+01, 7.764706e-04
4.000, 3.144179e+01, 7.882353e-04
4.000, 3.139612e+01, 8.000000e-04
4.000, 3.136649e+01, 8.117647e-04
4.000, 3.107430e+01, 8.235294e-04
4.000, 3.099652e+01, 8.352941e-04
4.000, 3.092542e+01, 8.470588e-04
4.000, 3.085738e+01, 8.588235e-04
4.000, 3.017751e+01, 8.705882e-04
4.000, 3.017124e+01, 8.823529e-04
4.000, 3.003870e+01, 8.941176e-04
4.000, 2.952501e+01, 9.058824e-04
4.000, 2.922861e+01, 9.176471e-04
4.000, 2.904419e+01, 9.294118e-04
4.000, 2.866780e+01, 9.411765e-04
4.000, 2.866570e+01, 9.529412e-04
4.000, 2.865979e+01, 9.647059e-04
4.000, 2.863078e+01, 9.764706e-04
4.000, 2.828281e+01, 9.882353e-04
4.000, 2.549375e+01, 1.000000e-03
4.000, 2.491634e+01, 1.011765e-03
4.000, 2.487115e+01, 1.023529e-03
4.000, 2.467838e+01, 1.035294e-03
4.000, 2.449566e+01, 1.047059e-03
4.000, 2.402770e+01, 1.058824e-03
4.000, 2.396860e+01, 1.070588e-03
4.000, 2.394212e+01, 1.082353e-03
4.000, 2.345793e+01, 1.094118e-03
4.000, 2.335633e+01, 1.105882e-03
4.000, 2.325708e+01, 1.117647e-03
4.000, 2.214871e+01, 1.129412e-03
4.000, 2.197471e+01, 1.141176e-03
4.000, 2.179717e+01, 1.152941e-03
4.000, 2.136780e+01, 1.164706e-03
4.000, 2.129447e+01, 1.176471e-03
4.000, 2.052739e+01, 1.188235e-03
4.000, 2.021417e+01, 1.200000e-03
4.000, 1.961261e+01, 1.211765e-03
4.000, 1.950465e+01, 1.223529e-03
4.000, 1.947910e+01, 1.235294e-03
4.000, 1.941896e+01, 1.247059e-03
4.000, 1.922478e+01, 1.258824e-03
4.000, 1.901308e+01, 1.270588e-03
4.000, 1.900500e+01, 1.282353e-03
4.000, 1.891991e+01, 1.294118e-03
4.000, 1.884727e+01, 1.305882e-03
4.000, 1.856176e+01, 1.317647e-03
4.000, 1.778297e+01, 1.329412e-03
4.000, 1.746622e+01, 1.341176e-03
4.000, 1.732605e+01, 1.352941e-03
4.000, 1.731577e+01, 1.364706e-03
4.000, 1.679982e+01, 1.376471e-03
4.000, 1.678606e+01, 1.388235e-03
4.000, 1.664869e+01, 1.400000e-03
4.000, 1.661002e+01, 1.411765e-03
4.000, 1.622943e+01, 1.423529e-03
4.000, 1.588314e+01, 1.435294e-03
4.000, 1.575750e+01, 1.447059e-03
4.000, 1.569155e+01, 1.458824e-03
4.000, 1.562623e+01, 1.470588e-03
4.000, 1.558420e+01, 1.482353e-03
4.000, 1.548527e+01, 1.494118e-03
4.000, 1.540691e+01, 1.505882e-03
4.000, 1.534345e+01, 1.517647e-03
4.000, 1.533383e+01, 1.529412e-03
4.000, 1.511856e+01, 1.541176e-03
4.000, 1.473464e+01, 1.552941e-03
4.000, 1.472777e+01, 1.564706e-03
4.000, 1.449915e+01, 1.576471e-03
4.000, 1.436005e+01, 1.588235e-03
4.000, 1.413933e+01, 1.600000e-03
4.000, 1.388946e+01, 1.611765e-03
4.000, 1.344174e+01, 1.623529e-03
4.000, 1.297129e+01, 1.635294e-03
4.000, 1.294646e+01, 1.647059e-03
4.000, 1.270809e+01, 1.658824e-03
4.000, 1.269892e+01, 1.670588e-03
4.000, 1.267148e+01, 1.682353e-03
4.000, 1.249420e+01, 1.694118e-03
4.000, 1.159618e+01, 1.705882e-03
4.000, 1.148841e+01, 1.717647e-03
4.000, 1.134888e+01, 1.729412e-03
4.000, 1.104433e+01, 1.741176e-03
4.000, 1.095862e+01, 1.752941e-03
4.000, 1.064365e+01, 1.764706e-03
4.000, 1.057324e+01, 1.776471e-03
4.000, 1.048793e+01, 1.788235e-03
4.000, 1.019414e+01, 1.800000e-03
4.000, 9.923511e+00, 1.811765e-03
4.000, 9.036375e+00, 1.823529e-03
4.000, 8.374600e+00, 1.835294e-03
4.000, 8.213223e+00, 1.847059e-03
4.000, 7.764150e+00, 1.858824e-03
4.000, 7.674635e+00, 1.870588e-03
4.000, 7.512377e+00, 1.882353e-03
4.000, 7.450980e+00, 1.894118e-03
4.000, 7.406713e+00, 1.905882e-03
4.000, 6.990454e+00, 1.917647e-03
4.000, 6.625329e+00, 1.929412e-03
4.000, 6.495332e+00, 1.941176e-03
4.000, 5.409943e+00, 1.952941e-03
4.000, 5.307347e+00, 1.964706e-03
4.000, 2.729808e+00, 1.976471e-03
4.000, 2.263494e+00, 1.988235e-03
5.000, 3.619526e+02, 1.176471e-05
5.000, 2.868621e+02, 2.352941e-05
5.000, 2.792620e+02, 3.529412e-05
5.000, 2.398931e+02, 4.705882e-05
5.000, 2.306570e+02, 5.882353e-05
5.000, 2.173995e+02, 7.058824e-05
5.000, 1.806644e+02, 8.235294e-05
5.000, 1.642913e+02, 9.411765e-05
5.000, 1.611166e+02, 1.058824e-04
5.000, 1.309468e+02, 1.176471e-04
5.000, 1.285217e+02, 1.294118e-04
5.000, 1.248033e+02, 1.411765e-04
5.000, 1.201807e+02, 1.529412e-04
5.000, 1.104288e+02, 1.647059e-04
5.000, 1.100571e+02, 1.764706e-04
5.000, 1.074432e+02, 1.882353e-04
5.000, 1.043092e+02, 2.000000e-04
5.000, 9.462466e+01, 2.117647e-04
5.000, 9.423037e+01, 2.235294e-04
5.000, 9.380546e+01, 2.352941e-04
5.000, 9.076109e+01, 2.470588e-04
5.000, 8.598806e+01, 2.588235e-04
5.000, 8.544776e+01, 2.705882e-04
5.000, 8.285625e+01, 2.823529e-04
5.000, 8.023756e+01, 2.941176e-04
5.000, 7.755629e+01, 3.058824e-04
5.000, 7.349141e+01, 3.176471e-04
5.000, 6.943025e+01, 3.294118e-04
5.000, 6.876320e+01, 3.411765e-04
5.000, 6.808890e+01, 3.529412e-04
5.000, 6.205986e+01, 3.647059e-04
5.000, 6.179485e+01, 3.764706e-04
5.000, 6.125486e+01, 3.882353e-04
5.000, 6.120955e+01, 4.000000e-04
5.000, 6.083156e+01, 4.117647e-04
5.000, 5.804758e+01, 4.235294e-04
5.000, 5.404344e+01, 4.352941e-04
5.000, 5.311107e+01, 4.470588e-04
5.000, 5.173494e+01, 4.588235e-04
5.000, 4.803936e+01, 4.705882e-04
5.000, 4.799267e+01, 4.823529e-04
5.000, 4.763167e+01, 4.941176e-04
5.000, 4.665180e+01, 5.058824e-04
5.000, 4.606445e+01, 5.176471e-04
5.000, 4.567784e+01, 5.294118e-04
5.000, 4.408762e+01, 5.411765e-04
5.000, 4.404727e+01, 5.529412e-04
5.000, 4.368792e+01, 5.647059e-04
5.000, 4.278936e+01, 5.764706e-04
5.000, 4.274529e+01, 5.882353e-04
5.000, 4.129128e+01, 6.000000e-04
5.000, 4.091178e+01, 6.117647e-04
5.000, 4.065750e+01, 6.235294e-04
5.000, 4.020011e+01, 6.352941e-04
5.000, 4.008455e+01, 6.470588e-04
5.000, 4.004707e+01, 6.588235e-04
5.000, 3.899016e+01, 6.705882e-04
5.000, 3.833356e+01, 6.823529e-04
5.000, 3.706436e+01, 6.941176e-04
5.000, 3.670036e+01, 7.058824e-04
5.000, 3.643705e+01, 7.176471e-04
5.000, 3.516867e+01, 7.294118e-04
5.000, 3.509843e+01, 7.411765e-04
5.000, 3.454687e+01, 7.529412e-04
5.000, 3.360611e+01, 7.647059e-04
5.000, 3.329198e+01, 7.764706e-04
5.000, 3.193143e+01, 7.882353e-04
5.000, 3.128809e+01, 8.000000e-04
5.000, 3.096248e+01, 8.117647e-04
5.000, 3.041117e+01, 8.235294e-04
5.000, 2.968845e+01, 8.352941e-04
5.000, 2.929149e+01, 8.470588e-04
5.000, 2.926661e+01, 8.588235e-04
5.000, 2.826209e+01, 8.705882e-04
5.000, 2.738839e+01, 8.823529e-04
5.000, 2.734232e+01, 8.941176e-04
5.000, 2.728785e+01, 9.058824e-04
5.000, 2.647304e+01, 9.176471e-04
5.000, 2.626740e+01, 9.294118e-04
5.000, 2.584081e+01, 9.411765e-04
5.000, 2.553510e+01, 9.529412e-04
5.000, 2.546213e+01, 9.647059e-04
5.000, 2.523846e+01, 9.764706e-04
5.000, 2.500439e+01, 9.882353e-04
5.000, 2.500156e+01, 1.000000e-03
5.000, 2.479736e+01, 1.011765e-03
5.000, 2.464842e+01, 1.023529e-03
5.000, 2.405214e+01, 1.035294e-03
5.000, 2.313991e+01, 1.047059e-03
5.000, 2.295214e+01, 1.058824e-03
5.000, 2.249076e+01, 1.070588e-03
5.000, 2.243786e+01, 1.082353e-03
5.000, 2.173896e+01, 1.094118e-03
5.000, 2.085085e+01, 1.105882e-03
5.000, 2.053309e+01, 1.117647e-03
5.000, 2.043673e+01, 1.129412e-03
5.000, 2.026447e+01, 1.141176e-03
5.000, 2.016463e+01, 1.152941e-03
5.000, 1.963626e+01, 1.164706e-03
5.000, 1.933992e+01, 1.176471e-03
5.000, 1.897031e+01, 1.188235e-03
5.000, 1.894551e+01, 1.200000e-03
5.000, 1.889001e+01, 1.211765e-03
5.000, 1.879286e+01, 1.223529e-03
5.000, 1.835674e+01, 1.235294e-03
5.000, 1.832389e+01, 1.247059e-03
5.000, 1.824238e+01, 1.258824e-03
5.000, 1.815236e+01, 1.270588e-03
5.000, 1.811624e+01, 1.282353e-03
5.000, 1.783358e+01, 1.294118e-03
5.000, 1.734362e+01, 1.305882e-03
5.000, 1.725446e+01, 1.317647e-03
5.000, 1.723411e+01, 1.329412e-03
5.000, 1.703358e+01, 1.341176e-03
5.000, 1.695990e+01, 1.352941e-03
5.000, 1.692245e+01, 1.364706e-03
5.000, 1.647406e+01, 1.376471e-03
5.000, 1.598312e+01, 1.388235e-03
5.000, 1.596225e+01, 1.400000e-03
5.000, 1.586830e+01, 1.411765e-03
5.000, 1.586092e+01, 1.423529e-03
5.000, 1.565180e+01, 1.435294e-03
5.000, 1.560606e+01, 1.447059e-03
5.000, 1.554101e+01, 1.458824e-03
5.000, 1.514105e+01, 1.470588e-03
5.000, 1.508293e+01, 1.482353e-03
5.000, 1.490589e+01, 1.494118e-03
5.000, 1.455830e+01, 1.505882e-03
5.000, 1.422387e+01, 1.517647e-03
5.000, 1.408800e+01, 1.529412e-03
5.000, 1.407438e+01, 1.541176e-03
5.000, 1.389808e+01, 1.552941e-03
5.000, 1.372754e+01, 1.564706e-03
5.000, 1.338894e+01, 1.576471e-03
5.000, 1.302575e+01, 1.588235e-03
5.000, 1.300760e+01, 1.600000e-03
5.000, 1.288055e+01, 1.611765e-03
5.000, 1.256325e+01, 1.623529e-03
5.000, 1.248379e+01, 1.635294e-03
5.000, 1.217402e+01, 1.647059e-03
5.000, 1.202213e+01, 1.658824e-03
5.000, 1.140226e+01, 1.670588e-03
5.000, 1.129316e+01, 1.682353e-03
5.000, 1.129006e+01, 1.694118e-03
5.000, 1.102313e+01, 1.705882e-03
5.000, 1.068896e+01, 1.717647e-03
5.000, 1.054810e+01, 1.729412e-03
5.000, 1.054310e+01, 1.741176e-03
5.000, 1.048242e+01, 1.752941e-03
5.000, 1.021773e+01, 1.764706e-03
5.000, 9.928371e+00, 1.776471e-03
5.000, 9.762797e+00, 1.788235e-03
5.000, 9.599965e+00, 1.800000e-03
5.000, 9.593772e+00, 1.811765e-03
5.000, 9.510058e+00, 1.823529e-03
5.000, 9.091019e+00, 1.835294e-03
5.000, 8.992932e+00, 1.847059e-03
5.000, 8.696998e+00, 1.858824e-03
5.000, 8.471725e+00, 1.870588e-03
5.000, 8.180665e+00, 1.882353e-03
5.000, 8.097830e+00, 1.894118e-03
5.000, 8.027360e+00, 1.905882e-03
5.000, 7.725836e+00, 1.917647e-03
5.000, 7.079850e+00, 1.929412e-03
5.000, 6.516772e+00, 1.941176e-03
5.000, 6.332304e+00, 1.952941e-03
5.000, 6.090394e+00, 1.964706e-03
5.000, 6.051891e+00, 1.976471e-03
5.000, 4.069502e+00, 1.988235e-03
7.500, 1.035408e+03, 1.176471e-05
7.500, 9.569707e+02, 2.352941e-05
7.500, 2.891287e+02, 3.529412e-05
7.500, 2.477033e+02, 4.705882e-05
7.500, 2.294800e+02, 5.882353e-05
7.500, 2.122398e+02, 7.058824e-05
7.500, 1.892594e+02, 8.235294e-05
7.500, 1.859000e+02, 9.411765e-05
7.500, 1.784217e+02, 1.058824e-04
7.500, 1.455193e+02, 1.176471e-04
7.500, 1.368703e+02, 1.294118e-04
7.500, 1.355348e+02, 1.411765e-04
7.500, 1.309117e+02, 1.529412e-04
7.500, 1.231312e+02, 1.647059e-04
7.500, 1.070922e+02, 1.764706e-04
7.500, 9.198290e+01, 1.882353e-04
7.500, 9.025570e+01, 2.000000e-04
7.500, 8.881093e+01, 2.117647e-04
7.500, 8.089132e+01, 2.235294e-04
7.500, 7.681521e+01, 2.352941e-04
7.500, 7.431570e+01, 2.470588e-04
7.500, 6.963865e+01, 2.588235e-04
7.500, 6.698561e+01, 2.705882e-04
7.500, 6.689446e+01, 2.823529e-04
7.500, 6.555150e+01, 2.941176e-04
7.500, 6.295756e+01, 3.058824e-04
7.500, 6.276715e+01, 3.176471e-04
7.500, 6.253236e+01, 3.294118e-04
7.500, 5.952163e+01, 3.411765e-04
7.500, 5.912651e+01, 3.529412e-04
7.500, 5.839370e+01, 3.647059e-04
7.500, 5.648087e+01, 3.764706e-04
7.500, 5.593696e+01, 3.882353e-04
7.500, 5.466981e+01, 4.000000e-04
7.500, 5.354715e+01, 4.117647e-04
7.500, 5.353070e+01, 4.235294e-04
7.500, 5.066957e+01, 4.352941e-04
7.500, 4.913131e+01, 4.470588e-04
7.500, 4.801445e+01, 4.588235e-04
7.500, 4.704768e+01, 4.705882e-04
7.500, 4.580611e+01, 4.823529e-04
7.500, 4.575544e+01, 4.941176e-04
7.500, 4.574657e+01, 5.058824e-04
7.500, 4.558625e+01, 5.176471e-04
7.500, 4.398742e+01, 5.294118e-04
7.500, 4.296260e+01, 5.411765e-04
7.500, 4.198407e+01, 5.529412e-04
7.500, 4.111644e+01, 5.647059e-04
7.500, 4.108952e+01, 5.764706e-04
7.500, 4.077429e+01, 5.882353e-04
7.500, 4.053752e+01, 6.000000e-04
7.500, 3.838296e+01, 6.117647e-04
7.500, 3.780232e+01, 6.235294e-04
7.500, 3.652835e+01, 6.352941e-04
7.500, 3.652453e+01, 6.470588e-04
7.500, 3.645372e+01, 6.588235e-04
7.500, 3.565534e+01, 6.705882e-04
7.500, 3.449969e+01, 6.823529e-04
7.500, 3.425066e+01, 6.941176e-04
7.500, 3.415235e+01, 7.058824e-04
7.500, 3.412549e+01, 7.176471e-04
7.500, 3.368300e+01, 7.294118e-04
7.500, 3.330982e+01, 7.411765e-04
7.500, 3.281337e+01, 7.529412e-04
7.500, 3.207691e+01, 7.647059e-04
7.500, 3.199600e+01, 7.764706e-04
7.500, 3.183885e+01, 7.882353e-04
7.500, 3.125169e+01, 8.000000e-04
7.500, 3.119059e+01, 8.117647e-04
7.500, 3.113111e+01, 8.235294e-04
7.500, 3.099522e+01, 8.352941e-04
7.500, 3.060332e+01, 8.470588e-04
7.500, 3.037864e+01, 8.588235e-04
7.500, 3.031263e+01, 8.705882e-04
7.500, 2.948507e+01, 8.823529e-04
7.500, 2.885213e+01, 8.941176e-04
7.500, 2.875942e+01, 9.058824e-04
7.500, 2.860500e+01, 9.176471e-04
7.500, 2.818235e+01, 9.294118e-04
7.500, 2.671883e+01, 9.411765e-04
7.500, 2.651388e+01, 9.529412e-04
7.500, 2.648361e+01, 9.647059e-04
7.500, 2.629966e+01, 9.764706e-04
7.500, 2.596667e+01, 9.882353e-04
7.500, 2.592708e+01, 1.000000e-03
7.500, 2.589240e+01, 1.011765e-03
7.500, 2.569366e+01, 1.023529e-03
7.500, 2.529363e+01, 1.035294e-03
7.500, 2.469698e+01, 1.047059e-03
7.500, 2.452752e+01, 1.058824e-03
7.500, 2.439408e+01, 1.070588e-03
7.500, 2.336621e+01, 1.082353e-03
7.500, 2.329678e+01, 1.094118e-03
7.500, 2.319713e+01, 1.105882e-03
7.500, 2.248493e+01, 1.117647e-03
7.500, 2.233173e+01, 1.129412e-03
7.500, 2.231305e+01, 1.141176e-03
7.500, 2.228001e+01, 1.152941e-03
7.500, 2.196136e+01, 1.164706e-03
7.500, 2.122265e+01, 1.176471e-03
7.500, 2.105510e+01, 1.188235e-03
7.500, 2.100056e+01, 1.200000e-03
7.500, 2.093596e+01, 1.211765e-03
7.500, 2.090408e+01, 1.223529e-03
7.500, 2.082861e+01, 1.235294e-03
7.500, 2.047707e+01, 1.247059e-03
7.500, 2.032779e+01, 1.258824e-03
7.500, 2.018216e+01, 1.270588e-03
7.500, 1.942186e+01, 1.282353e-03
7.500, 1.925172e+01, 1.294118e-03
7.500, 1.916820e+01, 1.305882e-03
7.500, 1.910662e+01, 1.317647e-03
7.500, 1.882533e+01, 1.329412e-03
7.500, 1.878675e+01, 1.341176e-03
7.500, 1.872299e+01, 1.352941e-03
7.500, 1.849944e+01, 1.364706e-03
7.500, 1.833767e+01, 1.376471e-03
7.500, 1.829069e+01, 1.388235e-03
7.500, 1.713682e+01, 1.400000e-03
7.500, 1.682214e+01, 1.411765e-03
7.500, 1.660213e+01, 1.423529e-03
7.500, 1.655204e+01, 1.435294e-03
7.500, 1.640683e+01, 1.447059e-03
7.500, 1.634264e+01, 1.458824e-03
7.500, 1.607653e+01, 1.470588e-03
7.500, 1.532992e+01, 1.482353e-03
7.500, 1.511349e+01, 1.494118e-03
7.500, 1.507705e+01, 1.505882e-03
7.500, 1.502988e+01, 1.517647e-03
7.500, 1.472279e+01, 1.529412e-03
7.500, 1.411615e+01, 1.541176e-03
7.500, 1.399913e+01, 1.552941e-03
7.500, 1.388225e+01, 1.564706e-03
7.500, 1.348579e+01, 1.576471e-03
7.500, 1.305530e+01, 1.588235e-03
7.500, 1.296800e+01, 1.600000e-03
7.500, 1.278208e+01, 1.611765e-03
7.500, 1.249262e+01, 1.623529e-03
7.500, 1.247865e+01, 1.635294e-03
7.500, 1.195913e+01, 1.647059e-03
7.500, 1.119405e+01, 1.658824e-03
7.500, 1.076165e+01, 1.670588e-03
7.500, 1.072772e+01, 1.682353e-03
7.500, 1.060732e+01, 1.694118e-03
7.500, 1.059950e+01, 1.705882e-03
7.500, 1.048325e+01, 1.717647e-03
7.500, 1.000219e+01, 1.729412e-03
7.500, 9.206031e+00, 1.741176e-03
7.500, 9.093880e+00, 1.752941e-03
7.500, 8.892585e+00, 1.764706e-03
7.500, 8.853317e+00, 1.776471e-03
7.500, 8.749967e+00, 1.788235e-03
7.500, 8.636717e+00, 1.800000e-03
7.500, 8.467688e+00, 1.811765e-03
7.500, 8.338772e+00, 1.823529e-03
7.500, 8.332135e+00, 1.835294e-03
7.500, 7.276366e+00, 1.847059e-03
7.500, 7.269943e+00, 1.858824e-03
7.500, 7.133900e+00, 1.870588e-03
7.500, 6.977814e+00, 1.882353e-03
7.500, 6.755102e+00, 1.894118e-03
7.500, 6.732636e+00, 1.905882e-03
7.500, 6.295330e+00, 1.917647e-03
7.500, 6.252352e+00, 1.929412e-03
7.500, 5.907190e+00, 1.941176e-03
7.500, 5.747343e+00, 1.952941e-03
7.500, 5.555496e+00, 1.964706e-03
7.500, 5.257112e+00, 1.976471e-03
7.500, 4.160217e+00, 1.988235e-03
10.000, 1.786005e+03, 1.176471e-05
10.000, 8.647050e+02, 2.352941e-05
10.000, 7.431404e+02, 3.529412e-05
10.000, 4.971138e+02, 4.705882e-05
10.000, 2.934643e+02, 5.882353e-05
10.000, 2.348267e+02, 7.058824e-05
10.000, 2.341982e+02, 8.235294e-05
10.000, 2.211452e+02, 9.411765e-05
10.000, 2.146635e+02, 1.058824e-04
10.000, 1.284920e+02, 1.176471e-04
10.000, 1.245150e+02, 1.294118e-04
10.000, 1.198017e+02, 1.411765e-04
10.000, 1.177321e+02, 1.529412e-04
10.000, 1.149300e+02, 1.647059e-04
10.000, 1.148785e+02, 1.764706e-04
